"","NOM_REG","NOM_PROV","NOM_COM","id_opcion","descripcion","valor"
"2462","Región del Maule","Curicó","MOLINA",12,"Nulos",23
"2463","Región del Maule","Curicó","MOLINA",13,"Blancos",20
"2464","Región del Maule","Curicó","RAUCO",1,"Acceso y calidad a la ed. pública",588
"2465","Región del Maule","Curicó","RAUCO",2,"Deuda universitaria (CAE y otros)",278
"2466","Región del Maule","Curicó","RAUCO",3,"Reducir la desigualidad de ingresos",261
"2467","Región del Maule","Curicó","RAUCO",4,"Acceso y calidad de la vivienda",203
"2468","Región del Maule","Curicó","RAUCO",5,"Mejorar la calidad de la salud pública y su financiamiento",873
"2469","Región del Maule","Curicó","RAUCO",6,"Reducir la impunidad y la delincuencia",127
"2470","Región del Maule","Curicó","RAUCO",7,"Ampliar el acceso al agua",111
"2471","Región del Maule","Curicó","RAUCO",8,"Mejorar las pensiones y dignificar la calidad de vida",1054
"2472","Región del Maule","Curicó","RAUCO",9,"Transporte público (calidad, acceso y precio",38
"2473","Región del Maule","Curicó","RAUCO",10,"Cuidado del medio ambiente y recursos naturales",168
"2474","Región del Maule","Curicó","RAUCO",11,"Reducir costos de servicios básicos",396
"2475","Región del Maule","Curicó","RAUCO",12,"Nulos",22
"2476","Región del Maule","Curicó","RAUCO",13,"Blancos",31
"2477","Región del Maule","Curicó","ROMERAL",1,"Acceso y calidad a la ed. pública",0
"2478","Región del Maule","Curicó","ROMERAL",2,"Deuda universitaria (CAE y otros)",0
"2479","Región del Maule","Curicó","ROMERAL",3,"Reducir la desigualidad de ingresos",0
"2480","Región del Maule","Curicó","ROMERAL",4,"Acceso y calidad de la vivienda",0
"2481","Región del Maule","Curicó","ROMERAL",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2482","Región del Maule","Curicó","ROMERAL",6,"Reducir la impunidad y la delincuencia",0
"2483","Región del Maule","Curicó","ROMERAL",7,"Ampliar el acceso al agua",0
"2484","Región del Maule","Curicó","ROMERAL",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2485","Región del Maule","Curicó","ROMERAL",9,"Transporte público (calidad, acceso y precio",0
"2486","Región del Maule","Curicó","ROMERAL",10,"Cuidado del medio ambiente y recursos naturales",0
"2487","Región del Maule","Curicó","ROMERAL",11,"Reducir costos de servicios básicos",0
"2488","Región del Maule","Curicó","ROMERAL",12,"Nulos",0
"2489","Región del Maule","Curicó","ROMERAL",13,"Blancos",0
"2490","Región del Maule","Curicó","SAGRADA FAMILIA",1,"Acceso y calidad a la ed. pública",0
"2491","Región del Maule","Curicó","SAGRADA FAMILIA",2,"Deuda universitaria (CAE y otros)",0
"2492","Región del Maule","Curicó","SAGRADA FAMILIA",3,"Reducir la desigualidad de ingresos",0
"2493","Región del Maule","Curicó","SAGRADA FAMILIA",4,"Acceso y calidad de la vivienda",0
"2494","Región del Maule","Curicó","SAGRADA FAMILIA",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2495","Región del Maule","Curicó","SAGRADA FAMILIA",6,"Reducir la impunidad y la delincuencia",0
"2496","Región del Maule","Curicó","SAGRADA FAMILIA",7,"Ampliar el acceso al agua",0
"2497","Región del Maule","Curicó","SAGRADA FAMILIA",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2498","Región del Maule","Curicó","SAGRADA FAMILIA",9,"Transporte público (calidad, acceso y precio",0
"2499","Región del Maule","Curicó","SAGRADA FAMILIA",10,"Cuidado del medio ambiente y recursos naturales",0
"2500","Región del Maule","Curicó","SAGRADA FAMILIA",11,"Reducir costos de servicios básicos",0
"2501","Región del Maule","Curicó","SAGRADA FAMILIA",12,"Nulos",0
"2502","Región del Maule","Curicó","SAGRADA FAMILIA",13,"Blancos",0
"2503","Región del Maule","Curicó","TENO",1,"Acceso y calidad a la ed. pública",0
"2504","Región del Maule","Curicó","TENO",2,"Deuda universitaria (CAE y otros)",0
"2505","Región del Maule","Curicó","TENO",3,"Reducir la desigualidad de ingresos",0
"2506","Región del Maule","Curicó","TENO",4,"Acceso y calidad de la vivienda",0
"2507","Región del Maule","Curicó","TENO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2508","Región del Maule","Curicó","TENO",6,"Reducir la impunidad y la delincuencia",0
"2509","Región del Maule","Curicó","TENO",7,"Ampliar el acceso al agua",0
"2510","Región del Maule","Curicó","TENO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2511","Región del Maule","Curicó","TENO",9,"Transporte público (calidad, acceso y precio",0
"2512","Región del Maule","Curicó","TENO",10,"Cuidado del medio ambiente y recursos naturales",0
"2513","Región del Maule","Curicó","TENO",11,"Reducir costos de servicios básicos",0
"2514","Región del Maule","Curicó","TENO",12,"Nulos",0
"2515","Región del Maule","Curicó","TENO",13,"Blancos",0
"2516","Región del Maule","Curicó","VICHUQUEN",1,"Acceso y calidad a la ed. pública",0
"2517","Región del Maule","Curicó","VICHUQUEN",2,"Deuda universitaria (CAE y otros)",0
"2518","Región del Maule","Curicó","VICHUQUEN",3,"Reducir la desigualidad de ingresos",0
"2519","Región del Maule","Curicó","VICHUQUEN",4,"Acceso y calidad de la vivienda",0
"2520","Región del Maule","Curicó","VICHUQUEN",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2521","Región del Maule","Curicó","VICHUQUEN",6,"Reducir la impunidad y la delincuencia",0
"2522","Región del Maule","Curicó","VICHUQUEN",7,"Ampliar el acceso al agua",0
"2523","Región del Maule","Curicó","VICHUQUEN",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2524","Región del Maule","Curicó","VICHUQUEN",9,"Transporte público (calidad, acceso y precio",0
"2525","Región del Maule","Curicó","VICHUQUEN",10,"Cuidado del medio ambiente y recursos naturales",0
"2526","Región del Maule","Curicó","VICHUQUEN",11,"Reducir costos de servicios básicos",0
"2527","Región del Maule","Curicó","VICHUQUEN",12,"Nulos",0
"2528","Región del Maule","Curicó","VICHUQUEN",13,"Blancos",0
"2529","Región del Maule","Linares","COLBUN",1,"Acceso y calidad a la ed. pública",0
"2530","Región del Maule","Linares","COLBUN",2,"Deuda universitaria (CAE y otros)",0
"2531","Región del Maule","Linares","COLBUN",3,"Reducir la desigualidad de ingresos",0
"2532","Región del Maule","Linares","COLBUN",4,"Acceso y calidad de la vivienda",0
"2533","Región del Maule","Linares","COLBUN",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2534","Región del Maule","Linares","COLBUN",6,"Reducir la impunidad y la delincuencia",0
"2535","Región del Maule","Linares","COLBUN",7,"Ampliar el acceso al agua",0
"2536","Región del Maule","Linares","COLBUN",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2537","Región del Maule","Linares","COLBUN",9,"Transporte público (calidad, acceso y precio",0
"2538","Región del Maule","Linares","COLBUN",10,"Cuidado del medio ambiente y recursos naturales",0
"2539","Región del Maule","Linares","COLBUN",11,"Reducir costos de servicios básicos",0
"2540","Región del Maule","Linares","COLBUN",12,"Nulos",0
"2541","Región del Maule","Linares","COLBUN",13,"Blancos",0
"2542","Región del Maule","Linares","LINARES",1,"Acceso y calidad a la ed. pública",3973
"2543","Región del Maule","Linares","LINARES",2,"Deuda universitaria (CAE y otros)",2696
"2544","Región del Maule","Linares","LINARES",3,"Reducir la desigualidad de ingresos",1941
"2545","Región del Maule","Linares","LINARES",4,"Acceso y calidad de la vivienda",844
"2546","Región del Maule","Linares","LINARES",5,"Mejorar la calidad de la salud pública y su financiamiento",6176
"2547","Región del Maule","Linares","LINARES",6,"Reducir la impunidad y la delincuencia",1080
"2548","Región del Maule","Linares","LINARES",7,"Ampliar el acceso al agua",481
"2549","Región del Maule","Linares","LINARES",8,"Mejorar las pensiones y dignificar la calidad de vida",7037
"2550","Región del Maule","Linares","LINARES",9,"Transporte público (calidad, acceso y precio",206
"2551","Región del Maule","Linares","LINARES",10,"Cuidado del medio ambiente y recursos naturales",1630
"2552","Región del Maule","Linares","LINARES",11,"Reducir costos de servicios básicos",2064
"2553","Región del Maule","Linares","LINARES",12,"Nulos",109
"2554","Región del Maule","Linares","LINARES",13,"Blancos",38
"2555","Región del Maule","Linares","LONGAVI",1,"Acceso y calidad a la ed. pública",0
"2556","Región del Maule","Linares","LONGAVI",2,"Deuda universitaria (CAE y otros)",0
"2557","Región del Maule","Linares","LONGAVI",3,"Reducir la desigualidad de ingresos",0
"2558","Región del Maule","Linares","LONGAVI",4,"Acceso y calidad de la vivienda",0
"2559","Región del Maule","Linares","LONGAVI",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2560","Región del Maule","Linares","LONGAVI",6,"Reducir la impunidad y la delincuencia",0
"2561","Región del Maule","Linares","LONGAVI",7,"Ampliar el acceso al agua",0
"2562","Región del Maule","Linares","LONGAVI",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2563","Región del Maule","Linares","LONGAVI",9,"Transporte público (calidad, acceso y precio",0
"2564","Región del Maule","Linares","LONGAVI",10,"Cuidado del medio ambiente y recursos naturales",0
"2565","Región del Maule","Linares","LONGAVI",11,"Reducir costos de servicios básicos",0
"2566","Región del Maule","Linares","LONGAVI",12,"Nulos",0
"2567","Región del Maule","Linares","LONGAVI",13,"Blancos",0
"2568","Región del Maule","Linares","PARRAL",1,"Acceso y calidad a la ed. pública",0
"2569","Región del Maule","Linares","PARRAL",2,"Deuda universitaria (CAE y otros)",0
"2570","Región del Maule","Linares","PARRAL",3,"Reducir la desigualidad de ingresos",0
"2571","Región del Maule","Linares","PARRAL",4,"Acceso y calidad de la vivienda",0
"2572","Región del Maule","Linares","PARRAL",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2573","Región del Maule","Linares","PARRAL",6,"Reducir la impunidad y la delincuencia",0
"2574","Región del Maule","Linares","PARRAL",7,"Ampliar el acceso al agua",0
"2575","Región del Maule","Linares","PARRAL",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2576","Región del Maule","Linares","PARRAL",9,"Transporte público (calidad, acceso y precio",0
"2577","Región del Maule","Linares","PARRAL",10,"Cuidado del medio ambiente y recursos naturales",0
"2578","Región del Maule","Linares","PARRAL",11,"Reducir costos de servicios básicos",0
"2579","Región del Maule","Linares","PARRAL",12,"Nulos",0
"2580","Región del Maule","Linares","PARRAL",13,"Blancos",0
"2581","Región del Maule","Linares","RETIRO",1,"Acceso y calidad a la ed. pública",0
"2582","Región del Maule","Linares","RETIRO",2,"Deuda universitaria (CAE y otros)",0
"2583","Región del Maule","Linares","RETIRO",3,"Reducir la desigualidad de ingresos",0
"2584","Región del Maule","Linares","RETIRO",4,"Acceso y calidad de la vivienda",0
"2585","Región del Maule","Linares","RETIRO",5,"Mejorar la calidad de la salud pública y su financiamiento",0
"2586","Región del Maule","Linares","RETIRO",6,"Reducir la impunidad y la delincuencia",0
"2587","Región del Maule","Linares","RETIRO",7,"Ampliar el acceso al agua",0
"2588","Región del Maule","Linares","RETIRO",8,"Mejorar las pensiones y dignificar la calidad de vida",0
"2589","Región del Maule","Linares","RETIRO",9,"Transporte público (calidad, acceso y precio",0
"2590","Región del Maule","Linares","RETIRO",10,"Cuidado del medio ambiente y recursos naturales",0
"2591","Región del Maule","Linares","RETIRO",11,"Reducir costos de servicios básicos",0
"2592","Región del Maule","Linares","RETIRO",12,"Nulos",0
"2593","Región del Maule","Linares","RETIRO",13,"Blancos",0
"2594","Región del Maule","Linares","SAN JAVIER",1,"Acceso y calidad a la ed. pública",2392
"2595","Región del Maule","Linares","SAN JAVIER",2,"Deuda universitaria (CAE y otros)",1887
"2596","Región del Maule","Linares","SAN JAVIER",3,"Reducir la desigualidad de ingresos",1392
"2597","Región del Maule","Linares","SAN JAVIER",4,"Acceso y calidad de la vivienda",652
"2598","Región del Maule","Linares","SAN JAVIER",5,"Mejorar la calidad de la salud pública y su financiamiento",4586
"2599","Región del Maule","Linares","SAN JAVIER",6,"Reducir la impunidad y la delincuencia",584
"2600","Región del Maule","Linares","SAN JAVIER",7,"Ampliar el acceso al agua",363
"2601","Región del Maule","Linares","SAN JAVIER",8,"Mejorar las pensiones y dignificar la calidad de vida",5256
"2602","Región del Maule","Linares","SAN JAVIER",9,"Transporte público (calidad, acceso y precio",174
"2603","Región del Maule","Linares","SAN JAVIER",10,"Cuidado del medio ambiente y recursos naturales",838
"2604","Región del Maule","Linares","SAN JAVIER",11,"Reducir costos de servicios básicos",2027
"2605","Región del Maule","Linares","SAN JAVIER",12,"Nulos",62
"2606","Región del Maule","Linares","SAN JAVIER",13,"Blancos",18
"2607","Región del Maule","Linares","VILLA ALEGRE",1,"Acceso y calidad a la ed. pública",537
"2608","Región del Maule","Linares","VILLA ALEGRE",2,"Deuda universitaria (CAE y otros)",340
"2609","Región del Maule","Linares","VILLA ALEGRE",3,"Reducir la desigualidad de ingresos",240
"2610","Región del Maule","Linares","VILLA ALEGRE",4,"Acceso y calidad de la vivienda",103
"2611","Región del Maule","Linares","VILLA ALEGRE",5,"Mejorar la calidad de la salud pública y su financiamiento",880
"2612","Región del Maule","Linares","VILLA ALEGRE",6,"Reducir la impunidad y la delincuencia",123
"2613","Región del Maule","Linares","VILLA ALEGRE",7,"Ampliar el acceso al agua",63
"2614","Región del Maule","Linares","VILLA ALEGRE",8,"Mejorar las pensiones y dignificar la calidad de vida",1053
"2615","Región del Maule","Linares","VILLA ALEGRE",9,"Transporte público (calidad, acceso y precio",32
"2616","Región del Maule","Linares","VILLA ALEGRE",10,"Cuidado del medio ambiente y recursos naturales",177
"2617","Región del Maule","Linares","VILLA ALEGRE",11,"Reducir costos de servicios básicos",401
"2618","Región del Maule","Linares","VILLA ALEGRE",12,"Nulos",30
"2619","Región del Maule","Linares","VILLA ALEGRE",13,"Blancos",13
"2620","Región del Maule","Linares","YERBAS BUENAS",1,"Acceso y calidad a la ed. pública",396
"2621","Región del Maule","Linares","YERBAS BUENAS",2,"Deuda universitaria (CAE y otros)",299
"2622","Región del Maule","Linares","YERBAS BUENAS",3,"Reducir la desigualidad de ingresos",236
"2623","Región del Maule","Linares","YERBAS BUENAS",4,"Acceso y calidad de la vivienda",126
"2624","Región del Maule","Linares","YERBAS BUENAS",5,"Mejorar la calidad de la salud pública y su financiamiento",608
"2625","Región del Maule","Linares","YERBAS BUENAS",6,"Reducir la impunidad y la delincuencia",111
"2626","Región del Maule","Linares","YERBAS BUENAS",7,"Ampliar el acceso al agua",72
"2627","Región del Maule","Linares","YERBAS BUENAS",8,"Mejorar las pensiones y dignificar la calidad de vida",780
"2628","Región del Maule","Linares","YERBAS BUENAS",9,"Transporte público (calidad, acceso y precio",21
"2629","Región del Maule","Linares","YERBAS BUENAS",10,"Cuidado del medio ambiente y recursos naturales",140
"2630","Región del Maule","Linares","YERBAS BUENAS",11,"Reducir costos de servicios básicos",255
"2631","Región del Maule","Linares","YERBAS BUENAS",12,"Nulos",22
"2632","Región del Maule","Linares","YERBAS BUENAS",13,"Blancos",7
"2633","Región del Maule","Talca","CONSTITUCION",1,"Acceso y calidad a la ed. pública",1688
"2634","Región del Maule","Talca","CONSTITUCION",2,"Deuda universitaria (CAE y otros)",1088
"2635","Región del Maule","Talca","CONSTITUCION",3,"Reducir la desigualidad de ingresos",983
"2636","Región del Maule","Talca","CONSTITUCION",4,"Acceso y calidad de la vivienda",546
